"data","animale","specie","malattia","peso","dieta","veterinario"
"2022-06-28",1,"Australian magpie","Encefalopatie spongiformi trasmissibili",435288,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","HFTZLR42P54I038D"
"2022-07-28",1,"Australian magpie","",435302,"","SDOZRQ24F16Z694M"
"2022-08-27",1,"Australian magpie","",435285,"","BPIZZN04U03S425U"
"2022-09-26",1,"Australian magpie","",435286,"","GRWXVM07K57A727R"
"2022-10-26",1,"Australian magpie","",435291,"","XZARRT13S94C682F"
"2022-11-25",1,"Australian magpie","",435287,"","GQNGLA85E82M951E"
"2022-12-25",1,"Australian magpie","Rinotracheite infettiva del bovino (IBR)",435299,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","HLZDCY93J51K599T"
"2023-01-24",1,"Australian magpie","",435302,"","IKPIXP95B63A322L"
"2023-02-23",1,"Australian magpie","",435301,"","HKASFO52W74K212M"
"2023-03-25",1,"Australian magpie","",435294,"","RZXHMF06C91C657B"
"2021-10-11",1,"Pale white-eye","",69035,"","BENAZV35V84G728Y"
"2021-11-10",1,"Pale white-eye","",69038,"","DMWBFI26H80R696J"
"2021-12-10",1,"Pale white-eye","",69034,"","KUCTKZ61T24Y447T"
"2022-01-09",1,"Pale white-eye","",69043,"","HLZDCY93J51K599T"
"2022-02-08",1,"Pale white-eye","Encefalopatie spongiformi trasmissibili",69029,"Solo mangime medico per 4 settimane","MXWYXX83C31B873T"
"2022-03-10",1,"Pale white-eye","",69036,"","GQNGLA85E82M951E"
"2022-04-09",1,"Pale white-eye","",69036,"","BXKXIK91F37M945W"
"2022-05-09",1,"Pale white-eye","",69030,"","XKDHSE52X77W080Z"
"2022-06-08",1,"Pale white-eye","",69027,"","UAYJOG77C56Q827R"
"2022-07-08",1,"Pale white-eye","",69041,"","BJFCGM55W01H356I"
"2022-08-07",1,"Pale white-eye","",69044,"","UEESQB52D01C783S"
"2022-09-06",1,"Pale white-eye","",69031,"","HOINOQ93M20S623A"
"2022-10-06",1,"Pale white-eye","",69040,"","XKDHSE52X77W080Z"
"2022-11-05",1,"Pale white-eye","",69034,"","SFFKVE90Y79P278X"
"2022-12-05",1,"Pale white-eye","",69035,"","HXOPFS49O09L860N"
"2023-01-04",1,"Pale white-eye","",69027,"","KAXJUP32M42L944Z"
"2023-02-03",1,"Pale white-eye","",69028,"","CBQNTJ86T75R285F"
"2023-03-05",1,"Pale white-eye","",69040,"","AZVQRE05Q26F968B"
"2023-04-04",1,"Pale white-eye","",69027,"","BPIZZN04U03S425U"
"2021-04-29",1,"Brazilian tapir","",988801,"","NPXWCN73L74H814E"
"2021-05-29",1,"Brazilian tapir","BSE (bovine spongiform encephalopathy)",988803,"Solo mangime medico per 4 settimane","VWVRAA05P61R641G"
"2021-06-28",1,"Brazilian tapir","",988803,"","GGGXXP31J75H693A"
"2021-07-28",1,"Brazilian tapir","",988806,"","SFFKVE90Y79P278X"
"2021-08-27",1,"Brazilian tapir","",988802,"","PNJORE64G35W983Z"
"2021-09-26",1,"Brazilian tapir","",988802,"","TDFCSH37D78G480U"
"2021-10-26",1,"Brazilian tapir","",988805,"","TAKTMI77H14V676G"
"2021-11-25",1,"Brazilian tapir","",988803,"","SFFKVE90Y79P278X"
"2021-12-25",1,"Brazilian tapir","",988800,"","CSURHY42I31P326H"
"2022-01-24",1,"Brazilian tapir","Paratubercolosi o Johne's Disease",988794,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","VWGGON61Q76R110T"
"2022-02-23",1,"Brazilian tapir","",988803,"","HCMNOI85R50S863N"
"2022-03-25",1,"Brazilian tapir","",988810,"","RRSPAR95S04V869K"
"2022-04-24",1,"Brazilian tapir","",988794,"","SBFNFR02Y66Y686T"
"2022-05-24",1,"Brazilian tapir","",988801,"","RRSPAR95S04V869K"
"2021-12-01",1,"Kelp gull","",61967,"","LXLDKR21X49J408B"
"2021-12-31",1,"Kelp gull","Peste suina africana",61971,"Alternare vegetali a mangime medico","BXKXIK91F37M945W"
"2022-01-16",1,"Kelp gull","Tubercolosi bovina",61971,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","RZXHMF06C91C657B"
"2022-01-21",1,"Kelp gull","BSE (bovine spongiform encephalopathy)",61958,"Mangime a base di Vegetali per 1 mese","BJKQKC10K57B486P"
"2022-02-20",1,"Kelp gull","Salmonellosi aviarie non tifoidee",61964,"Solo mangime medico per 4 settimane","BXKXIK91F37M945W"
"2022-03-14",1,"Kelp gull","Febbre catarrale degli ovini",61972,"Alternare vegetali a mangime medico","UBZOGR62T44A438F"
"2022-04-13",1,"Kelp gull","",61958,"","HCMNOI85R50S863N"
"2022-05-13",1,"Kelp gull","",61961,"","DZNPCP87G63Q961Q"
"2022-06-12",1,"Kelp gull","",61976,"","HOINOQ93M20S623A"
"2022-06-13",1,"Kelp gull","Febbre catarrale degli ovini",61976,"Alternare vegetali a mangime medico","PTLZUN37T49S915U"
"2022-07-13",1,"Kelp gull","",61974,"","RMUFCJ21P23Y875K"
"2022-08-12",1,"Kelp gull","",61961,"","BASQCC79U17X832X"
"2022-09-11",1,"Kelp gull","",61965,"","DOXGCA67I93B435L"
"2022-10-11",1,"Kelp gull","Leucosi bovina enzootica",61964,"Mangime a base di Vegetali per 1 mese","KVOXDR94O16L595F"
"2022-11-10",1,"Kelp gull","",61961,"","SFFKVE90Y79P278X"
"2022-12-10",1,"Kelp gull","",61963,"","GQNGLA85E82M951E"
"2023-01-09",1,"Kelp gull","",61976,"","RRSPAR95S04V869K"
"2023-02-08",1,"Kelp gull","",61965,"","IKPIXP95B63A322L"
"2021-10-31",1,"African buffalo","",423174,"","UOQAQQ70P22F991L"
"2021-11-30",1,"African buffalo","",423179,"","SBFNFR02Y66Y686T"
"2021-12-30",1,"African buffalo","",423180,"","HOINOQ93M20S623A"
"2022-01-29",1,"African buffalo","",423168,"","FFNPLL70Q85Q417Y"
"2022-02-28",1,"African buffalo","",423172,"","DKKRNI12W38H575K"
"2022-03-30",1,"African buffalo","",423177,"","HODKWJ04P69L937F"
"2022-04-29",1,"African buffalo","",423181,"","QENHBQ79P95H124I"
"2022-05-29",1,"African buffalo","",423170,"","PNJORE64G35W983Z"
"2022-06-28",1,"African buffalo","",423166,"","SFPKPJ09U63O240C"
"2022-07-28",1,"African buffalo","",423167,"","PNJORE64G35W983Z"
"2022-08-16",1,"African buffalo","West nile disease",423169,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","XZARRT13S94C682F"
"2022-09-15",1,"African buffalo","",423179,"","RLWBSX60B89K307G"
"2022-10-01",1,"African buffalo","West nile disease",423171,"Solo mangime medico per 4 settimane","PNJORE64G35W983Z"
"2022-10-31",1,"African buffalo","",423179,"","SBFNFR02Y66Y686T"
"2022-11-30",1,"African buffalo","",423183,"","LXLDKR21X49J408B"
"2022-12-30",1,"African buffalo","",423180,"","VJJKWX04D16K852M"
"2021-11-06",1,"Badger american","",233045,"","TXIJSS76W27X542H"
"2021-12-06",1,"Badger american","",233051,"","IQCTNU06Z63Q898C"
"2022-01-05",1,"Badger american","",233040,"","HUWCCJ71H63A894K"
"2022-02-04",1,"Badger american","",233053,"","HXOPFS49O09L860N"
"2022-03-06",1,"Badger american","",233044,"","DZNPCP87G63Q961Q"
"2022-03-18",1,"Badger american","Brucellosi",233052,"Mangime a base di Vegetali per 1 mese","KUCTKZ61T24Y447T"
"2022-03-22",1,"Badger american","Paratubercolosi o Johne's Disease",233051,"Solo mangime medico per 4 settimane","GRWXVM07K57A727R"
"2022-04-21",1,"Badger american","",233036,"","YXVNEZ27G41S684L"
"2022-05-21",1,"Badger american","",233037,"","GTRNQS12W82G871H"
"2022-06-20",1,"Badger american","",233041,"","RZXHMF06C91C657B"
"2022-07-20",1,"Badger american","",233042,"","YXVNEZ27G41S684L"
"2022-08-19",1,"Badger american","",233036,"","DBEFQA23Q80X119K"
"2022-09-18",1,"Badger american","",233036,"","QKSBYE86N59G823A"
"2022-10-18",1,"Badger american","",233047,"","TCIEMF28M57K540I"
"2022-11-17",1,"Badger american","",233043,"","QENHBQ79P95H124I"
"2022-12-17",1,"Badger american","",233041,"","GTBBNJ43V27L642G"
"2023-01-16",1,"Badger american","",233054,"","ICQQFH55P73G575S"
"2023-02-15",1,"Badger american","BSE (bovine spongiform encephalopathy)",233051,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","PNJORE64G35W983Z"
"2023-02-18",1,"Badger american","Malattia vescicolare dei suini",233046,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","BJKQKC10K57B486P"
"2023-03-20",1,"Badger american","",233052,"","RMUFCJ21P23Y875K"
"2023-04-19",1,"Badger american","",233039,"","GTRNQS12W82G871H"
"2023-05-19",1,"Badger american","",233036,"","GTRNQS12W82G871H"
"2021-06-12",1,"Flicker campo","",108761,"","PTLZUN37T49S915U"
"2021-07-12",1,"Flicker campo","",108768,"","HKASFO52W74K212M"
"2021-08-11",1,"Flicker campo","Leishmania",108753,"Solo mangime medico per 4 settimane","AZVQRE05Q26F968B"
"2021-09-10",1,"Flicker campo","",108761,"","KAXJUP32M42L944Z"
"2021-10-10",1,"Flicker campo","",108761,"","QAKVXG09Q42R293C"
"2021-11-09",1,"Flicker campo","",108755,"","DKKRNI12W38H575K"
"2021-12-09",1,"Flicker campo","",108758,"","UNMMKP78I91B283B"
"2022-01-08",1,"Flicker campo","Brucellosi",108753,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","HODKWJ04P69L937F"
"2022-02-07",1,"Flicker campo","",108760,"","KAXJUP32M42L944Z"
"2022-02-21",1,"Flicker campo","Malattia emorragica virale del coniglio (MEV/RHD)",108770,"Mangime a base di Vegetali per 1 mese","QAKVXG09Q42R293C"
"2022-03-23",1,"Flicker campo","",108754,"","GTRNQS12W82G871H"
"2022-04-22",1,"Flicker campo","",108752,"","KAXJUP32M42L944Z"
"2022-05-22",1,"Flicker campo","",108768,"","RRSPAR95S04V869K"
"2022-06-21",1,"Flicker campo","",108770,"","QKPKQX43V87J697X"
"2022-07-21",1,"Flicker campo","",108753,"","DBEFQA23Q80X119K"
"2022-08-20",1,"Flicker campo","",108756,"","PNJORE64G35W983Z"
"2022-09-19",1,"Flicker campo","",108764,"","CFHACW39N88B188Y"
"2022-10-19",1,"Flicker campo","",108767,"","HXOPFS49O09L860N"
"2022-11-18",1,"Flicker campo","",108765,"","TAKTMI77H14V676G"
"2022-12-18",1,"Flicker campo","",108756,"","VJJKWX04D16K852M"
"2023-01-17",1,"Flicker campo","",108768,"","HIJOOR58D37G603M"
"2023-02-16",1,"Flicker campo","",108754,"","HTIZLM98F82A499K"
"2021-04-13",1,"Snake unidentified","",323532,"","VWGGON61Q76R110T"
"2021-05-13",1,"Snake unidentified","Malattia vescicolare dei suini",323536,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","FFNPLL70Q85Q417Y"
"2021-06-12",1,"Snake unidentified","",323523,"","JSMTOX87J13M178N"
"2021-07-12",1,"Snake unidentified","",323526,"","CSURHY42I31P326H"
"2021-08-04",1,"Snake unidentified","Leishmania",323526,"Solo mangime medico per 4 settimane","CBFDND09F91H546K"
"2021-09-03",1,"Snake unidentified","",323536,"","EXTHNF29D85P050R"
"2021-10-03",1,"Snake unidentified","",323531,"","ICQQFH55P73G575S"
"2021-11-02",1,"Snake unidentified","",323540,"","HUWCCJ71H63A894K"
"2021-12-02",1,"Snake unidentified","",323527,"","LXLDKR21X49J408B"
"2022-01-01",1,"Snake unidentified","",323532,"","CBFDND09F91H546K"
"2022-01-31",1,"Snake unidentified","",323532,"","BJFCGM55W01H356I"
"2022-03-02",1,"Snake unidentified","",323534,"","RZXHMF06C91C657B"
"2022-04-01",1,"Snake unidentified","",323538,"","OPFLBG35E28T343X"
"2022-05-01",1,"Snake unidentified","",323538,"","QENHBQ79P95H124I"
"2022-05-31",1,"Snake unidentified","",323534,"","ZXSPCC42H10W293Q"
"2022-06-30",1,"Snake unidentified","",323526,"","KAXJUP32M42L944Z"
"2022-07-30",1,"Snake unidentified","Salmonellosi aviarie non tifoidee",323532,"Alternare vegetali a mangime medico","OILQPX59S83T716L"
"2022-08-29",1,"Snake unidentified","",323538,"","KVOXDR94O16L595F"
"2022-09-28",1,"Snake unidentified","Afta epizootica",323541,"Mangime a base di Vegetali per 1 mese","CSURHY42I31P326H"
"2022-10-28",1,"Snake unidentified","",323533,"","HTIZLM98F82A499K"
"2022-11-27",1,"Snake unidentified","",323539,"","OILQPX59S83T716L"
"2022-12-27",1,"Snake unidentified","",323526,"","CRPRFQ00X25H955M"
"2023-01-26",1,"Snake unidentified","",323525,"","BPIZZN04U03S425U"
"2023-02-25",1,"Snake unidentified","",323537,"","PIGYLO79S06Z799G"
"2021-03-02",1,"Goldeneye common","",566086,"","NPXWCN73L74H814E"
"2021-04-01",1,"Goldeneye common","",566080,"","ZXSPCC42H10W293Q"
"2021-05-01",1,"Goldeneye common","",566085,"","IMIZZV64U93B294I"
"2021-05-31",1,"Goldeneye common","",566082,"","SBFNFR02Y66Y686T"
"2021-06-30",1,"Goldeneye common","",566084,"","HUWCCJ71H63A894K"
"2021-07-30",1,"Goldeneye common","",566094,"","IKPIXP95B63A322L"
"2021-08-29",1,"Goldeneye common","",566091,"","QAKVXG09Q42R293C"
"2021-09-28",1,"Goldeneye common","",566090,"","DISLRN11Y28S991O"
"2021-10-28",1,"Goldeneye common","Malattia di Newcastle",566084,"Solo mangime medico per 4 settimane","DGNSAO74I34G132X"
"2021-11-27",1,"Goldeneye common","",566091,"","UOQAQQ70P22F991L"
"2021-12-27",1,"Goldeneye common","",566085,"","DZNPCP87G63Q961Q"
"2022-01-26",1,"Goldeneye common","",566078,"","XUDUCK56J87E249D"
"2022-02-25",1,"Goldeneye common","",566088,"","GTBBNJ43V27L642G"
"2022-03-27",1,"Goldeneye common","",566089,"","TXIJSS76W27X542H"
"2022-04-26",1,"Goldeneye common","",566084,"","KVOXDR94O16L595F"
"2022-05-26",1,"Goldeneye common","",566080,"","BENAZV35V84G728Y"
"2022-06-25",1,"Goldeneye common","",566085,"","KAXJUP32M42L944Z"
"2022-07-25",1,"Goldeneye common","",566093,"","FFNPLL70Q85Q417Y"
"2022-08-24",1,"Goldeneye common","",566079,"","QJESUE82Q82S026B"
"2022-09-23",1,"Goldeneye common","",566090,"","BJFCGM55W01H356I"
"2022-10-23",1,"Goldeneye common","",566095,"","DOXGCA67I93B435L"
"2022-11-22",1,"Goldeneye common","",566089,"","VWGGON61Q76R110T"
"2022-12-06",1,"Goldeneye common","Leucosi bovina enzootica",566083,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","NPXWCN73L74H814E"
"2023-01-05",1,"Goldeneye common","",566086,"","QKPKQX43V87J697X"
"2021-01-11",1,"Snowy owl","",200434,"","HXOPFS49O09L860N"
"2021-02-10",1,"Snowy owl","",200426,"","HOINOQ93M20S623A"
"2021-03-12",1,"Snowy owl","Scrapie",200432,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","DMWBFI26H80R696J"
"2021-04-11",1,"Snowy owl","",200440,"","PNJORE64G35W983Z"
"2021-05-11",1,"Snowy owl","",200438,"","KAXJUP32M42L944Z"
"2021-06-10",1,"Snowy owl","",200433,"","TAKTMI77H14V676G"
"2021-07-10",1,"Snowy owl","",200434,"","GRWXVM07K57A727R"
"2021-08-09",1,"Snowy owl","",200443,"","GGGXXP31J75H693A"
"2021-09-08",1,"Snowy owl","",200425,"","OJUKSG65F46U287A"
"2021-10-08",1,"Snowy owl","",200435,"","ZUSDBT27S18I066Q"
"2021-11-07",1,"Snowy owl","",200433,"","DISLRN11Y28S991O"
"2021-12-07",1,"Snowy owl","",200428,"","HLZDCY93J51K599T"
"2021-12-12",1,"Snowy owl","Leucosi bovina enzootica",200432,"No mangime per i prossimi 2 mesi solo Vegetali","CSURHY42I31P326H"
"2022-01-11",1,"Snowy owl","",200432,"","ZQNFVZ88N58P737Y"
"2022-02-10",1,"Snowy owl","",200439,"","FFNPLL70Q85Q417Y"
"2022-03-12",1,"Snowy owl","",200425,"","IKPIXP95B63A322L"
"2022-04-11",1,"Snowy owl","",200427,"","QAKVXG09Q42R293C"
"2022-05-11",1,"Snowy owl","",200429,"","QKPKQX43V87J697X"
"2022-06-10",1,"Snowy owl","",200434,"","QAKVXG09Q42R293C"
"2022-07-10",1,"Snowy owl","",200426,"","PTLZUN37T49S915U"
"2022-08-09",1,"Snowy owl","",200441,"","SFFKVE90Y79P278X"
"2022-09-08",1,"Snowy owl","",200426,"","RZXHMF06C91C657B"
"2022-10-08",1,"Snowy owl","",200428,"","CBFDND09F91H546K"
"2022-11-07",1,"Snowy owl","",200439,"","OJUKSG65F46U287A"
"2021-02-24",1,"Screamer southern","",667628,"","BJKQKC10K57B486P"
"2021-03-26",1,"Screamer southern","",667630,"","CRPRFQ00X25H955M"
"2021-04-25",1,"Screamer southern","",667636,"","CFHACW39N88B188Y"
"2021-05-25",1,"Screamer southern","",667631,"","GTRNQS12W82G871H"
"2021-06-24",1,"Screamer southern","",667632,"","HUWCCJ71H63A894K"
"2021-07-24",1,"Screamer southern","",667627,"","DZNPCP87G63Q961Q"
"2021-08-23",1,"Screamer southern","Peste suina africana",667623,"Mangime a base di Vegetali per 1 mese","CRPRFQ00X25H955M"
"2021-09-22",1,"Screamer southern","",667624,"","DGDYWC41W37X227L"
"2021-10-22",1,"Screamer southern","",667622,"","HFTZLR42P54I038D"
"2021-11-14",1,"Screamer southern","Rabbia",667628,"Alternare vegetali a mangime medico","TAKTMI77H14V676G"
"2021-12-14",1,"Screamer southern","",667628,"","GGGXXP31J75H693A"
"2022-01-13",1,"Screamer southern","",667629,"","HODKWJ04P69L937F"
"2022-02-12",1,"Screamer southern","",667620,"","LXLDKR21X49J408B"
"2022-03-14",1,"Screamer southern","",667624,"","UAYJOG77C56Q827R"
"2022-04-13",1,"Screamer southern","",667633,"","MJJYOH26B81U169C"
"2022-05-13",1,"Screamer southern","",667619,"","TXIJSS76W27X542H"
"2022-06-12",1,"Screamer southern","",667637,"","VWGGON61Q76R110T"
"2022-07-12",1,"Screamer southern","Malattia di Newcastle",667628,"Mangime a base di Vegetali per 1 mese","OPFLBG35E28T343X"
"2022-08-11",1,"Screamer southern","",667634,"","PTLZUN37T49S915U"
"2022-09-10",1,"Screamer southern","",667621,"","AZVQRE05Q26F968B"
"2022-10-10",1,"Screamer southern","Brucellosi",667624,"Mangime a base di Vegetali per 1 mese","PTLZUN37T49S915U"
"2022-11-09",1,"Screamer southern","",667630,"","UAYJOG77C56Q827R"
"2022-12-09",1,"Screamer southern","",667628,"","JWDPWX14W11D641Z"
"2021-07-13",1,"Constrictor eastern boa","",852247,"","OILQPX59S83T716L"
"2021-08-12",1,"Constrictor eastern boa","",852238,"","IKPIXP95B63A322L"
"2021-09-11",1,"Constrictor eastern boa","",852252,"","WZANMN50R81D594P"
"2021-10-11",1,"Constrictor eastern boa","",852241,"","XKDHSE52X77W080Z"
"2021-11-10",1,"Constrictor eastern boa","Paratubercolosi o Johne's Disease",852240,"No mangime per i prossimi 2 mesi solo Vegetali","TXIJSS76W27X542H"
"2021-12-10",1,"Constrictor eastern boa","",852256,"","DOXGCA67I93B435L"
"2022-01-09",1,"Constrictor eastern boa","",852248,"","RLWBSX60B89K307G"
"2022-01-12",1,"Constrictor eastern boa","Malattia di Newcastle",852242,"Solo mangime medico per 4 settimane","CRPRFQ00X25H955M"
"2022-02-11",1,"Constrictor eastern boa","",852239,"","IKPIXP95B63A322L"
"2022-02-28",1,"Constrictor eastern boa","Peste suina africana",852251,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","HXOPFS49O09L860N"
"2022-03-30",1,"Constrictor eastern boa","",852249,"","VJJKWX04D16K852M"
"2021-03-22",1,"Roadrunner greater","",481065,"","HCMNOI85R50S863N"
"2021-04-21",1,"Roadrunner greater","",481072,"","OQMRLZ73Z10C877E"
"2021-05-21",1,"Roadrunner greater","",481059,"","QENHBQ79P95H124I"
"2021-06-20",1,"Roadrunner greater","",481063,"","BIBFLF29M44P727K"
"2021-07-20",1,"Roadrunner greater","",481056,"","QAKVXG09Q42R293C"
"2021-08-19",1,"Roadrunner greater","",481066,"","VWVRAA05P61R641G"
"2021-09-18",1,"Roadrunner greater","",481074,"","XZARRT13S94C682F"
"2021-10-18",1,"Roadrunner greater","Encefalopatie spongiformi trasmissibili",481064,"No mangime per i prossimi 2 mesi solo Vegetali","AENIZK33V73S452W"
"2021-11-17",1,"Roadrunner greater","",481067,"","UEESQB52D01C783S"
"2021-12-17",1,"Roadrunner greater","",481063,"","DKKRNI12W38H575K"
"2022-01-16",1,"Roadrunner greater","Encefalopatie spongiformi trasmissibili",481066,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","SDOZRQ24F16Z694M"
"2022-02-15",1,"Roadrunner greater","",481074,"","SFFKVE90Y79P278X"
"2022-03-17",1,"Roadrunner greater","",481072,"","GTBBNJ43V27L642G"
"2022-04-16",1,"Roadrunner greater","",481066,"","BIBFLF29M44P727K"
"2022-05-16",1,"Roadrunner greater","",481073,"","KVOXDR94O16L595F"
"2022-05-24",1,"Roadrunner greater","Peste suina africana",481073,"No carne per 2 mesi","VWGGON61Q76R110T"
"2022-06-23",1,"Roadrunner greater","",481072,"","IMIZZV64U93B294I"
"2022-07-23",1,"Roadrunner greater","",481074,"","MXWYXX83C31B873T"
"2022-08-22",1,"Roadrunner greater","",481059,"","UOQAQQ70P22F991L"
"2022-09-21",1,"Roadrunner greater","",481059,"","KUCTKZ61T24Y447T"
"2022-10-21",1,"Roadrunner greater","",481060,"","SFPKPJ09U63O240C"
"2022-11-20",1,"Roadrunner greater","",481056,"","DBEFQA23Q80X119K"
"2022-12-20",1,"Roadrunner greater","",481068,"","HFTZLR42P54I038D"
"2023-01-19",1,"Roadrunner greater","",481072,"","OPFLBG35E28T343X"
"2023-02-18",1,"Roadrunner greater","Encefalopatie spongiformi trasmissibili",481059,"No mangime per i prossimi 2 mesi solo Vegetali","CSURHY42I31P326H"
"2021-11-30",1,"Andean goose","",671920,"","MXWYXX83C31B873T"
"2021-12-30",1,"Andean goose","",671912,"","XUDUCK56J87E249D"
"2022-01-29",1,"Andean goose","",671928,"","TXIJSS76W27X542H"
"2022-02-05",1,"Andean goose","Malattia vescicolare dei suini",671914,"Solo mangime medico per 4 settimane","CBQNTJ86T75R285F"
"2022-03-07",1,"Andean goose","",671923,"","XZARRT13S94C682F"
"2022-03-27",1,"Andean goose","Tubercolosi bovina",671915,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","OPFLBG35E28T343X"
"2022-04-26",1,"Andean goose","",671921,"","ZUSDBT27S18I066Q"
"2022-05-26",1,"Andean goose","",671918,"","UNMMKP78I91B283B"
"2022-06-25",1,"Andean goose","",671916,"","LSXHKI99G45I261M"
"2022-07-25",1,"Andean goose","",671913,"","KVOXDR94O16L595F"
"2022-08-24",1,"Andean goose","",671912,"","OPFLBG35E28T343X"
"2022-09-23",1,"Andean goose","",671913,"","CRPRFQ00X25H955M"
"2022-10-23",1,"Andean goose","",671918,"","OJUKSG65F46U287A"
"2022-11-17",1,"Andean goose","Malattia emorragica virale del coniglio (MEV/RHD)",671923,"No mangime per i prossimi 2 mesi solo Vegetali","OQMRLZ73Z10C877E"
"2021-01-09",1,"Radiated tortoise","",298140,"","VJJKWX04D16K852M"
"2021-02-08",1,"Radiated tortoise","",298138,"","HFTZLR42P54I038D"
"2021-03-10",1,"Radiated tortoise","Encefalopatie spongiformi trasmissibili",298137,"No carne per 2 mesi","XKDHSE52X77W080Z"
"2021-04-09",1,"Radiated tortoise","",298135,"","ZUSDBT27S18I066Q"
"2021-05-09",1,"Radiated tortoise","",298138,"","HFTZLR42P54I038D"
"2021-06-08",1,"Radiated tortoise","",298138,"","BJFCGM55W01H356I"
"2021-07-08",1,"Radiated tortoise","",298149,"","GGGXXP31J75H693A"
"2021-08-07",1,"Radiated tortoise","",298149,"","BIBFLF29M44P727K"
"2021-09-06",1,"Radiated tortoise","",298140,"","BPIZZN04U03S425U"
